stage,case_id,shape,seed,input_sha256,strategy,n,run_count,run_lengths,bound,check_comparisons,comparisons,conditional_applicable,conditional_bound,merge_or_sort_comparisons,tree_budget,plan,median_ns,min_ns,max_ns,median_scan_ns,median_plan_with_consumption_ns,median_merge_only_ns
calibration,calibration-9011-80-unequal_runs,unequal_runs,9011,70dcb34b8a4c6446fa98e68be14bc0c681252c7ae616c566f6145e60808b2689,hybrid_16,80,2,"[53, 27]",600,0,258,True,600,258,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",861000,823375,894583,,,
calibration,calibration-9011-80-unequal_runs,unequal_runs,9011,70dcb34b8a4c6446fa98e68be14bc0c681252c7ae616c566f6145e60808b2689,hybrid_24,80,2,"[53, 27]",920,0,285,True,920,285,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",1024791,998542,1090958,,,
calibration,calibration-9011-80-unequal_runs,unequal_runs,9011,70dcb34b8a4c6446fa98e68be14bc0c681252c7ae616c566f6145e60808b2689,hybrid_64,80,2,"[53, 27]",1640,0,475,True,1640,475,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",2117542,2094875,2134625,,,
calibration,calibration-9029-192-perturbed,perturbed,9029,1573afccc3b0e1058a8fd2a7aebb9a014039ca911922e5d2136cd4d8aa57d4ef,hybrid_1,192,14,"[8, 11, 5, 8, 1, 2, 8, 17, 29, 3, 11, 26, 44, 19]",1472,0,928,True,1472,928,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",5876584,5769083,5961166,,,
calibration,calibration-9029-192-perturbed,perturbed,9029,1573afccc3b0e1058a8fd2a7aebb9a014039ca911922e5d2136cd4d8aa57d4ef,hybrid_4,192,14,"[8, 11, 5, 8, 1, 2, 8, 17, 29, 3, 11, 26, 44, 19]",1344,0,928,True,1344,928,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",5781583,5614875,5917500,,,
calibration,calibration-9029-192-perturbed,perturbed,9029,1573afccc3b0e1058a8fd2a7aebb9a014039ca911922e5d2136cd4d8aa57d4ef,hybrid_8,192,14,"[8, 11, 5, 8, 1, 2, 8, 17, 29, 3, 11, 26, 44, 19]",1440,0,878,True,1440,878,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",5696875,5567083,5908709,,,
calibration,calibration-9029-192-perturbed,perturbed,9029,1573afccc3b0e1058a8fd2a7aebb9a014039ca911922e5d2136cd4d8aa57d4ef,hybrid_16,192,14,"[8, 11, 5, 8, 1, 2, 8, 17, 29, 3, 11, 26, 44, 19]",1824,0,824,True,1824,824,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",5695500,5501792,5770125,,,
calibration,calibration-9029-192-perturbed,perturbed,9029,1573afccc3b0e1058a8fd2a7aebb9a014039ca911922e5d2136cd4d8aa57d4ef,hybrid_24,192,14,"[8, 11, 5, 8, 1, 2, 8, 17, 29, 3, 11, 26, 44, 19]",2784,0,774,True,2784,774,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",5810292,5658375,5885916,,,
calibration,calibration-9029-192-perturbed,perturbed,9029,1573afccc3b0e1058a8fd2a7aebb9a014039ca911922e5d2136cd4d8aa57d4ef,hybrid_64,192,14,"[8, 11, 5, 8, 1, 2, 8, 17, 29, 3, 11, 26, 44, 19]",4896,0,808,True,4896,808,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",6876000,6820875,7077917,,,
calibration,calibration-9011-192-long_runs,long_runs,9011,c35d289551647bee26a74fa164b04669dfbdc5b3687755722a3cf9f696abe73e,hybrid_1,192,3,"[92, 81, 19]",1472,0,862,True,1472,862,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",5837750,5641625,6185500,,,
calibration,calibration-9011-192-long_runs,long_runs,9011,c35d289551647bee26a74fa164b04669dfbdc5b3687755722a3cf9f696abe73e,hybrid_4,192,3,"[92, 81, 19]",1344,0,862,True,1344,862,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",5681584,5522666,6061042,,,
calibration,calibration-9011-192-long_runs,long_runs,9011,c35d289551647bee26a74fa164b04669dfbdc5b3687755722a3cf9f696abe73e,hybrid_8,192,3,"[92, 81, 19]",1440,0,805,True,1440,805,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",5585292,5326708,6116209,,,
calibration,calibration-9011-192-long_runs,long_runs,9011,c35d289551647bee26a74fa164b04669dfbdc5b3687755722a3cf9f696abe73e,hybrid_16,192,3,"[92, 81, 19]",1824,0,774,True,1824,774,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",5625708,5623125,5941583,,,
calibration,calibration-9011-192-long_runs,long_runs,9011,c35d289551647bee26a74fa164b04669dfbdc5b3687755722a3cf9f696abe73e,hybrid_24,192,3,"[92, 81, 19]",2784,0,783,True,2784,783,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",5972958,5725791,6332250,,,
calibration,calibration-9011-192-long_runs,long_runs,9011,c35d289551647bee26a74fa164b04669dfbdc5b3687755722a3cf9f696abe73e,hybrid_64,192,3,"[92, 81, 19]",4896,0,1174,True,4896,1174,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",8902083,8798166,9464500,,,
calibration,calibration-9029-192-duplicates,duplicates,9029,01416175f2ae7da5b47eb74a575c7d65bafb82612d3bb12b3c0e2a6aaac955a2,hybrid_1,192,78,"[3, 1, 4, 1, 4, 1, 1, 2, 3, 3, 1, 2, 2, 3, 3, 3, 5, 2, 2, 1, 2, 5, 1, 5, 1, 2, 3, 3, 3, 3, 1, 5, 1, 3, 3, 2, 2, 5, 1, 2, 2, 2, 1, 4, 1, 1, 7, 1, 3, 3, 2, 3, 5, 1, 4, 2, 3, 2, 3, 2, 2, 4, 5, 3, 1, 1, 2, 2, 3, 1, 2, 2, 1, 1, 2, 2, 3, 3]",1472,0,1144,True,1472,1144,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",6640708,6519666,6884667,,,
calibration,calibration-9029-192-duplicates,duplicates,9029,01416175f2ae7da5b47eb74a575c7d65bafb82612d3bb12b3c0e2a6aaac955a2,hybrid_4,192,78,"[3, 1, 4, 1, 4, 1, 1, 2, 3, 3, 1, 2, 2, 3, 3, 3, 5, 2, 2, 1, 2, 5, 1, 5, 1, 2, 3, 3, 3, 3, 1, 5, 1, 3, 3, 2, 2, 5, 1, 2, 2, 2, 1, 4, 1, 1, 7, 1, 3, 3, 2, 3, 5, 1, 4, 2, 3, 2, 3, 2, 2, 4, 5, 3, 1, 1, 2, 2, 3, 1, 2, 2, 1, 1, 2, 2, 3, 3]",1344,0,1144,True,1344,1144,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",6624250,6441834,6797625,,,
calibration,calibration-9029-192-duplicates,duplicates,9029,01416175f2ae7da5b47eb74a575c7d65bafb82612d3bb12b3c0e2a6aaac955a2,hybrid_8,192,78,"[3, 1, 4, 1, 4, 1, 1, 2, 3, 3, 1, 2, 2, 3, 3, 3, 5, 2, 2, 1, 2, 5, 1, 5, 1, 2, 3, 3, 3, 3, 1, 5, 1, 3, 3, 2, 2, 5, 1, 2, 2, 2, 1, 4, 1, 1, 7, 1, 3, 3, 2, 3, 5, 1, 4, 2, 3, 2, 3, 2, 2, 4, 5, 3, 1, 1, 2, 2, 3, 1, 2, 2, 1, 1, 2, 2, 3, 3]",1440,0,1168,True,1440,1168,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",6633625,6558792,6847708,,,
calibration,calibration-9029-192-duplicates,duplicates,9029,01416175f2ae7da5b47eb74a575c7d65bafb82612d3bb12b3c0e2a6aaac955a2,hybrid_16,192,78,"[3, 1, 4, 1, 4, 1, 1, 2, 3, 3, 1, 2, 2, 3, 3, 3, 5, 2, 2, 1, 2, 5, 1, 5, 1, 2, 3, 3, 3, 3, 1, 5, 1, 3, 3, 2, 2, 5, 1, 2, 2, 2, 1, 4, 1, 1, 7, 1, 3, 3, 2, 3, 5, 1, 4, 2, 3, 2, 3, 2, 2, 4, 5, 3, 1, 1, 2, 2, 3, 1, 2, 2, 1, 1, 2, 2, 3, 3]",1824,0,1244,True,1824,1244,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",6960875,6689375,8794791,,,
calibration,calibration-9029-192-duplicates,duplicates,9029,01416175f2ae7da5b47eb74a575c7d65bafb82612d3bb12b3c0e2a6aaac955a2,hybrid_24,192,78,"[3, 1, 4, 1, 4, 1, 1, 2, 3, 3, 1, 2, 2, 3, 3, 3, 5, 2, 2, 1, 2, 5, 1, 5, 1, 2, 3, 3, 3, 3, 1, 5, 1, 3, 3, 2, 2, 5, 1, 2, 2, 2, 1, 4, 1, 1, 7, 1, 3, 3, 2, 3, 5, 1, 4, 2, 3, 2, 3, 2, 2, 4, 5, 3, 1, 1, 2, 2, 3, 1, 2, 2, 1, 1, 2, 2, 3, 3]",2784,0,1539,True,2784,1539,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",8618458,8445333,8854417,,,
calibration,calibration-9029-192-duplicates,duplicates,9029,01416175f2ae7da5b47eb74a575c7d65bafb82612d3bb12b3c0e2a6aaac955a2,hybrid_64,192,78,"[3, 1, 4, 1, 4, 1, 1, 2, 3, 3, 1, 2, 2, 3, 3, 3, 5, 2, 2, 1, 2, 5, 1, 5, 1, 2, 3, 3, 3, 3, 1, 5, 1, 3, 3, 2, 2, 5, 1, 2, 2, 2, 1, 4, 1, 1, 7, 1, 3, 3, 2, 3, 5, 1, 4, 2, 3, 2, 3, 2, 2, 4, 5, 3, 1, 1, 2, 2, 3, 1, 2, 2, 1, 1, 2, 2, 3, 3]",4896,0,2271,True,4896,2271,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",14947167,14716542,15231209,,,
calibration,calibration-9011-80-short_runs,short_runs,9011,96a0911f36c2aa093cca758071dea5a148cf9fe69a7e48d3617a2c753bbffd33,hybrid_1,80,28,"[3, 3, 4, 3, 3, 3, 4, 1, 2, 1, 4, 1, 3, 4, 3, 1, 3, 1, 2, 5, 3, 4, 4, 2, 2, 4, 4, 3]",512,0,405,True,512,405,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",1450958,1412709,1484375,,,
calibration,calibration-9011-80-short_runs,short_runs,9011,96a0911f36c2aa093cca758071dea5a148cf9fe69a7e48d3617a2c753bbffd33,hybrid_4,80,28,"[3, 3, 4, 3, 3, 3, 4, 1, 2, 1, 4, 1, 3, 4, 3, 1, 3, 1, 2, 5, 3, 4, 4, 2, 2, 4, 4, 3]",464,0,405,True,464,405,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",1361833,1276334,1442666,,,
calibration,calibration-9011-80-short_runs,short_runs,9011,96a0911f36c2aa093cca758071dea5a148cf9fe69a7e48d3617a2c753bbffd33,hybrid_8,80,28,"[3, 3, 4, 3, 3, 3, 4, 1, 2, 1, 4, 1, 3, 4, 3, 1, 3, 1, 2, 5, 3, 4, 4, 2, 2, 4, 4, 3]",480,0,413,True,480,413,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",1399292,1346083,1446083,,,
calibration,calibration-9011-80-short_runs,short_runs,9011,96a0911f36c2aa093cca758071dea5a148cf9fe69a7e48d3617a2c753bbffd33,hybrid_16,80,28,"[3, 3, 4, 3, 3, 3, 4, 1, 2, 1, 4, 1, 3, 4, 3, 1, 3, 1, 2, 5, 3, 4, 4, 2, 2, 4, 4, 3]",600,0,477,True,600,477,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",1566750,1533458,1581667,,,
calibration,calibration-9011-80-short_runs,short_runs,9011,96a0911f36c2aa093cca758071dea5a148cf9fe69a7e48d3617a2c753bbffd33,hybrid_24,80,28,"[3, 3, 4, 3, 3, 3, 4, 1, 2, 1, 4, 1, 3, 4, 3, 1, 3, 1, 2, 5, 3, 4, 4, 2, 2, 4, 4, 3]",920,0,595,True,920,595,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",2074959,2022834,2166708,,,
calibration,calibration-9011-80-short_runs,short_runs,9011,96a0911f36c2aa093cca758071dea5a148cf9fe69a7e48d3617a2c753bbffd33,hybrid_64,80,28,"[3, 3, 4, 3, 3, 3, 4, 1, 2, 1, 4, 1, 3, 4, 3, 1, 3, 1, 2, 5, 3, 4, 4, 2, 2, 4, 4, 3]",1640,0,868,True,1640,868,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",4092833,4002875,4135958,,,
calibration,calibration-9011-24-short_runs,short_runs,9011,00aa65fd804098873bedb5c4a664f59dd14c49f2f326dc70c4ee8c4e93255710,hybrid_1,24,9,"[2, 4, 4, 2, 1, 4, 3, 2, 2]",112,0,84,True,112,84,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",158917,146958,168791,,,
calibration,calibration-9011-24-short_runs,short_runs,9011,00aa65fd804098873bedb5c4a664f59dd14c49f2f326dc70c4ee8c4e93255710,hybrid_4,24,9,"[2, 4, 4, 2, 1, 4, 3, 2, 2]",96,0,84,True,96,84,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",137833,133583,144083,,,
calibration,calibration-9011-24-short_runs,short_runs,9011,00aa65fd804098873bedb5c4a664f59dd14c49f2f326dc70c4ee8c4e93255710,hybrid_8,24,9,"[2, 4, 4, 2, 1, 4, 3, 2, 2]",108,0,80,True,108,80,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",137292,135125,139584,,,
calibration,calibration-9011-24-short_runs,short_runs,9011,00aa65fd804098873bedb5c4a664f59dd14c49f2f326dc70c4ee8c4e93255710,hybrid_16,24,9,"[2, 4, 4, 2, 1, 4, 3, 2, 2]",156,0,104,True,156,104,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",192875,184750,202208,,,
calibration,calibration-9011-24-short_runs,short_runs,9011,00aa65fd804098873bedb5c4a664f59dd14c49f2f326dc70c4ee8c4e93255710,hybrid_24,24,9,"[2, 4, 4, 2, 1, 4, 3, 2, 2]",276,0,163,True,276,163,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",440417,435375,464333,,,
calibration,calibration-9011-24-short_runs,short_runs,9011,00aa65fd804098873bedb5c4a664f59dd14c49f2f326dc70c4ee8c4e93255710,hybrid_64,24,9,"[2, 4, 4, 2, 1, 4, 3, 2, 2]",276,0,163,True,276,163,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",439084,433000,448625,,,
calibration,calibration-9011-192-random_boundaries,random_boundaries,9011,60b15bd64c0d6eaee5c2eca2b1274837166905865f983be40b3baf49b8df39bb,hybrid_1,192,24,"[1, 2, 10, 8, 14, 3, 5, 9, 10, 10, 3, 5, 3, 23, 22, 16, 2, 8, 9, 3, 3, 10, 7, 6]",1472,0,1132,True,1472,1132,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",7892959,7513834,7988208,,,
calibration,calibration-9011-192-random_boundaries,random_boundaries,9011,60b15bd64c0d6eaee5c2eca2b1274837166905865f983be40b3baf49b8df39bb,hybrid_4,192,24,"[1, 2, 10, 8, 14, 3, 5, 9, 10, 10, 3, 5, 3, 23, 22, 16, 2, 8, 9, 3, 3, 10, 7, 6]",1344,0,1132,True,1344,1132,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",7611292,7508167,7950000,,,
calibration,calibration-9011-192-random_boundaries,random_boundaries,9011,60b15bd64c0d6eaee5c2eca2b1274837166905865f983be40b3baf49b8df39bb,hybrid_8,192,24,"[1, 2, 10, 8, 14, 3, 5, 9, 10, 10, 3, 5, 3, 23, 22, 16, 2, 8, 9, 3, 3, 10, 7, 6]",1440,0,1124,True,1440,1124,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",7666667,7575042,7741458,,,
calibration,calibration-9011-192-random_boundaries,random_boundaries,9011,60b15bd64c0d6eaee5c2eca2b1274837166905865f983be40b3baf49b8df39bb,hybrid_16,192,24,"[1, 2, 10, 8, 14, 3, 5, 9, 10, 10, 3, 5, 3, 23, 22, 16, 2, 8, 9, 3, 3, 10, 7, 6]",1824,0,1178,True,1824,1178,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",7881209,7695583,7931291,,,
calibration,calibration-9011-192-random_boundaries,random_boundaries,9011,60b15bd64c0d6eaee5c2eca2b1274837166905865f983be40b3baf49b8df39bb,hybrid_24,192,24,"[1, 2, 10, 8, 14, 3, 5, 9, 10, 10, 3, 5, 3, 23, 22, 16, 2, 8, 9, 3, 3, 10, 7, 6]",2784,0,1685,True,2784,1685,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",9949875,9826250,10299167,,,
calibration,calibration-9011-192-random_boundaries,random_boundaries,9011,60b15bd64c0d6eaee5c2eca2b1274837166905865f983be40b3baf49b8df39bb,hybrid_64,192,24,"[1, 2, 10, 8, 14, 3, 5, 9, 10, 10, 3, 5, 3, 23, 22, 16, 2, 8, 9, 3, 3, 10, 7, 6]",4896,0,2587,True,4896,2587,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",17439583,17179666,17559459,,,
calibration,calibration-9011-192-unequal_runs,unequal_runs,9011,9e00b6968fd2132eb240cd75b40f0cbbde161f6d9452bc38a0c6e96174bd97ff,hybrid_1,192,2,"[98, 94]",1472,0,882,True,1472,882,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",6157375,6138709,6242250,,,
calibration,calibration-9011-192-unequal_runs,unequal_runs,9011,9e00b6968fd2132eb240cd75b40f0cbbde161f6d9452bc38a0c6e96174bd97ff,hybrid_4,192,2,"[98, 94]",1344,0,882,True,1344,882,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",6099000,5917334,6386334,,,
calibration,calibration-9011-192-unequal_runs,unequal_runs,9011,9e00b6968fd2132eb240cd75b40f0cbbde161f6d9452bc38a0c6e96174bd97ff,hybrid_8,192,2,"[98, 94]",1440,0,823,True,1440,823,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",5991792,5895083,6144166,,,
calibration,calibration-9011-192-unequal_runs,unequal_runs,9011,9e00b6968fd2132eb240cd75b40f0cbbde161f6d9452bc38a0c6e96174bd97ff,hybrid_16,192,2,"[98, 94]",1824,0,751,True,1824,751,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",5896875,5840291,6198750,,,
calibration,calibration-9011-192-unequal_runs,unequal_runs,9011,9e00b6968fd2132eb240cd75b40f0cbbde161f6d9452bc38a0c6e96174bd97ff,hybrid_24,192,2,"[98, 94]",2784,0,677,True,2784,677,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",5968250,5934666,6036833,,,
calibration,calibration-9011-192-unequal_runs,unequal_runs,9011,9e00b6968fd2132eb240cd75b40f0cbbde161f6d9452bc38a0c6e96174bd97ff,hybrid_64,192,2,"[98, 94]",4896,0,611,True,4896,611,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",6273250,6178584,6423875,,,
calibration,calibration-9029-24-random_boundaries,random_boundaries,9029,9e77a7152c1021a39bbc3ffd4e399762b7482468aeccf7b7031c5fd0a97e8a68,hybrid_1,24,5,"[9, 3, 3, 1, 8]",112,0,73,True,112,73,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",141917,127334,176250,,,
calibration,calibration-9029-24-random_boundaries,random_boundaries,9029,9e77a7152c1021a39bbc3ffd4e399762b7482468aeccf7b7031c5fd0a97e8a68,hybrid_4,24,5,"[9, 3, 3, 1, 8]",96,0,73,True,96,73,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",131584,116625,150041,,,
calibration,calibration-9029-24-random_boundaries,random_boundaries,9029,9e77a7152c1021a39bbc3ffd4e399762b7482468aeccf7b7031c5fd0a97e8a68,hybrid_8,24,5,"[9, 3, 3, 1, 8]",108,0,77,True,108,77,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",130125,119250,136833,,,
calibration,calibration-9029-24-random_boundaries,random_boundaries,9029,9e77a7152c1021a39bbc3ffd4e399762b7482468aeccf7b7031c5fd0a97e8a68,hybrid_16,24,5,"[9, 3, 3, 1, 8]",156,0,86,True,156,86,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",156083,147000,161417,,,
calibration,calibration-9029-24-random_boundaries,random_boundaries,9029,9e77a7152c1021a39bbc3ffd4e399762b7482468aeccf7b7031c5fd0a97e8a68,hybrid_24,24,5,"[9, 3, 3, 1, 8]",276,0,139,True,276,139,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",360666,352375,375541,,,
calibration,calibration-9029-24-random_boundaries,random_boundaries,9029,9e77a7152c1021a39bbc3ffd4e399762b7482468aeccf7b7031c5fd0a97e8a68,hybrid_64,24,5,"[9, 3, 3, 1, 8]",276,0,139,True,276,139,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",363708,336167,395166,,,
calibration,calibration-9011-24-duplicates,duplicates,9011,f03e7a3a0a5b63398937fbe40729fb5ff9f45a6cf9cc8e31d2926c28cf5f1a60,hybrid_1,24,12,"[1, 3, 2, 3, 1, 3, 2, 2, 3, 1, 2, 1]",112,0,80,True,112,80,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",145209,132958,149500,,,
calibration,calibration-9011-24-duplicates,duplicates,9011,f03e7a3a0a5b63398937fbe40729fb5ff9f45a6cf9cc8e31d2926c28cf5f1a60,hybrid_4,24,12,"[1, 3, 2, 3, 1, 3, 2, 2, 3, 1, 2, 1]",96,0,80,True,96,80,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",127916,124084,130584,,,
calibration,calibration-9011-24-duplicates,duplicates,9011,f03e7a3a0a5b63398937fbe40729fb5ff9f45a6cf9cc8e31d2926c28cf5f1a60,hybrid_8,24,12,"[1, 3, 2, 3, 1, 3, 2, 2, 3, 1, 2, 1]",108,0,80,True,108,80,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",129666,117875,132791,,,
calibration,calibration-9011-24-duplicates,duplicates,9011,f03e7a3a0a5b63398937fbe40729fb5ff9f45a6cf9cc8e31d2926c28cf5f1a60,hybrid_16,24,12,"[1, 3, 2, 3, 1, 3, 2, 2, 3, 1, 2, 1]",156,0,94,True,156,94,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",166750,161000,167417,,,
calibration,calibration-9011-24-duplicates,duplicates,9011,f03e7a3a0a5b63398937fbe40729fb5ff9f45a6cf9cc8e31d2926c28cf5f1a60,hybrid_24,24,12,"[1, 3, 2, 3, 1, 3, 2, 2, 3, 1, 2, 1]",276,0,141,True,276,141,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",355333,347333,361250,,,
calibration,calibration-9011-24-duplicates,duplicates,9011,f03e7a3a0a5b63398937fbe40729fb5ff9f45a6cf9cc8e31d2926c28cf5f1a60,hybrid_64,24,12,"[1, 3, 2, 3, 1, 3, 2, 2, 3, 1, 2, 1]",276,0,141,True,276,141,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",350959,349292,386666,,,
calibration,calibration-9011-24-unequal_runs,unequal_runs,9011,f0405b25e9e73d67d3f2d197e2c8097717d95b612f16e2618a294cd51323620a,hybrid_1,24,5,"[6, 2, 11, 4, 1]",112,0,68,True,112,68,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",126625,113666,135916,,,
calibration,calibration-9011-24-unequal_runs,unequal_runs,9011,f0405b25e9e73d67d3f2d197e2c8097717d95b612f16e2618a294cd51323620a,hybrid_4,24,5,"[6, 2, 11, 4, 1]",96,0,68,True,96,68,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",111000,106125,114416,,,
calibration,calibration-9011-24-unequal_runs,unequal_runs,9011,f0405b25e9e73d67d3f2d197e2c8097717d95b612f16e2618a294cd51323620a,hybrid_8,24,5,"[6, 2, 11, 4, 1]",108,0,66,True,108,66,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",108917,100000,120041,,,
calibration,calibration-9011-24-unequal_runs,unequal_runs,9011,f0405b25e9e73d67d3f2d197e2c8097717d95b612f16e2618a294cd51323620a,hybrid_16,24,5,"[6, 2, 11, 4, 1]",156,0,94,True,156,94,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",173125,167292,178875,,,
calibration,calibration-9011-24-unequal_runs,unequal_runs,9011,f0405b25e9e73d67d3f2d197e2c8097717d95b612f16e2618a294cd51323620a,hybrid_24,24,5,"[6, 2, 11, 4, 1]",276,0,116,True,276,116,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",278125,270292,279250,,,
calibration,calibration-9011-24-unequal_runs,unequal_runs,9011,f0405b25e9e73d67d3f2d197e2c8097717d95b612f16e2618a294cd51323620a,hybrid_64,24,5,"[6, 2, 11, 4, 1]",276,0,116,True,276,116,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",271125,256916,287125,,,
calibration,calibration-9011-24-reverse,reverse,9011,cf4abec88cbdd75b011d8917eacd04a0e5923ea2475f0a4d7d02354bdc5b2f2d,hybrid_1,24,24,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",112,0,60,True,112,60,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",94417,87625,102000,,,
