stage,case_id,shape,seed,input_sha256,strategy,n,run_count,run_lengths,bound,check_comparisons,comparisons,conditional_applicable,conditional_bound,merge_or_sort_comparisons,tree_budget,plan,median_ns,min_ns,max_ns,median_scan_ns,median_plan_with_consumption_ns,median_merge_only_ns
calibration,calibration-101-11-short_runs,short_runs,101,6535a002b6111789d401acc599e9c30335ebb63c1adc05e6add7ac3b63c15cb0,hybrid_1,11,4,"[3, 2, 4, 2]",39,0,25,True,39,25,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",36083,34084,39875,,,
calibration,calibration-101-11-short_runs,short_runs,101,6535a002b6111789d401acc599e9c30335ebb63c1adc05e6add7ac3b63c15cb0,hybrid_4,11,4,"[3, 2, 4, 2]",32,0,25,True,32,25,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",29875,28625,32292,,,
calibration,calibration-101-11-short_runs,short_runs,101,6535a002b6111789d401acc599e9c30335ebb63c1adc05e6add7ac3b63c15cb0,hybrid_8,11,4,"[3, 2, 4, 2]",36,0,22,True,36,22,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",25834,25750,26000,,,
calibration,calibration-101-11-short_runs,short_runs,101,6535a002b6111789d401acc599e9c30335ebb63c1adc05e6add7ac3b63c15cb0,hybrid_16,11,4,"[3, 2, 4, 2]",55,0,28,True,55,28,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",35250,35167,35334,,,
calibration,calibration-101-11-short_runs,short_runs,101,6535a002b6111789d401acc599e9c30335ebb63c1adc05e6add7ac3b63c15cb0,hybrid_24,11,4,"[3, 2, 4, 2]",55,0,28,True,55,28,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",35208,34875,35208,,,
calibration,calibration-101-11-short_runs,short_runs,101,6535a002b6111789d401acc599e9c30335ebb63c1adc05e6add7ac3b63c15cb0,hybrid_64,11,4,"[3, 2, 4, 2]",55,0,28,True,55,28,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",35084,34875,35208,,,
calibration,calibration-101-11-random,random,101,59f5449c1622e27d1110ea198e56b454bf670d502f97894eb5113017567424b5,hybrid_1,11,7,"[2, 1, 2, 1, 3, 1, 1]",39,0,28,True,39,28,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",37667,37500,38125,,,
calibration,calibration-101-11-random,random,101,59f5449c1622e27d1110ea198e56b454bf670d502f97894eb5113017567424b5,hybrid_4,11,7,"[2, 1, 2, 1, 3, 1, 1]",32,0,28,True,32,28,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",35542,32292,36792,,,
calibration,calibration-101-11-random,random,101,59f5449c1622e27d1110ea198e56b454bf670d502f97894eb5113017567424b5,hybrid_8,11,7,"[2, 1, 2, 1, 3, 1, 1]",36,0,32,True,36,32,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",35625,35541,40375,,,
calibration,calibration-101-11-random,random,101,59f5449c1622e27d1110ea198e56b454bf670d502f97894eb5113017567424b5,hybrid_16,11,7,"[2, 1, 2, 1, 3, 1, 1]",55,0,48,True,55,48,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",69625,66458,75125,,,
calibration,calibration-101-11-random,random,101,59f5449c1622e27d1110ea198e56b454bf670d502f97894eb5113017567424b5,hybrid_24,11,7,"[2, 1, 2, 1, 3, 1, 1]",55,0,48,True,55,48,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",66833,66458,74792,,,
calibration,calibration-101-11-random,random,101,59f5449c1622e27d1110ea198e56b454bf670d502f97894eb5113017567424b5,hybrid_64,11,7,"[2, 1, 2, 1, 3, 1, 1]",55,0,48,True,55,48,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",67000,66667,70333,,,
calibration,calibration-101-25-sorted,sorted,101,129cb2459ac9d523cfbd159c5d8d1f243bb4356b46d81410d32b438f88af5154,hybrid_1,25,1,[25],118,0,54,True,118,54,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",96375,83750,98333,,,
calibration,calibration-101-25-sorted,sorted,101,129cb2459ac9d523cfbd159c5d8d1f243bb4356b46d81410d32b438f88af5154,hybrid_4,25,1,[25],102,0,53,True,102,53,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",77542,67208,89709,,,
calibration,calibration-101-25-sorted,sorted,101,129cb2459ac9d523cfbd159c5d8d1f243bb4356b46d81410d32b438f88af5154,hybrid_8,25,1,[25],116,0,45,True,116,45,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",67542,58750,69334,,,
calibration,calibration-101-25-sorted,sorted,101,129cb2459ac9d523cfbd159c5d8d1f243bb4356b46d81410d32b438f88af5154,hybrid_16,25,1,[25],169,0,35,True,169,35,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",54584,54541,63792,,,
calibration,calibration-101-25-sorted,sorted,101,129cb2459ac9d523cfbd159c5d8d1f243bb4356b46d81410d32b438f88af5154,hybrid_24,25,1,[25],169,0,35,True,169,35,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",57333,54708,64083,,,
calibration,calibration-101-25-sorted,sorted,101,129cb2459ac9d523cfbd159c5d8d1f243bb4356b46d81410d32b438f88af5154,hybrid_64,25,1,[25],300,0,24,True,300,24,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",65708,59917,76708,,,
calibration,calibration-101-25-reverse,reverse,101,cdb3351dca8100a99d9aec8a9b777eb14b7c4b5df9bef7c3dc5b68b49a00596e,hybrid_1,25,25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",118,0,64,True,118,64,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",103667,97750,107917,,,
calibration,calibration-101-25-reverse,reverse,101,cdb3351dca8100a99d9aec8a9b777eb14b7c4b5df9bef7c3dc5b68b49a00596e,hybrid_4,25,25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",102,0,66,True,102,66,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",90541,84875,95250,,,
calibration,calibration-101-25-reverse,reverse,101,cdb3351dca8100a99d9aec8a9b777eb14b7c4b5df9bef7c3dc5b68b49a00596e,hybrid_8,25,25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",116,0,92,True,116,92,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",134250,121333,135375,,,
calibration,calibration-101-25-reverse,reverse,101,cdb3351dca8100a99d9aec8a9b777eb14b7c4b5df9bef7c3dc5b68b49a00596e,hybrid_16,25,25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",169,0,157,True,169,157,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",278875,269958,302041,,,
calibration,calibration-101-25-reverse,reverse,101,cdb3351dca8100a99d9aec8a9b777eb14b7c4b5df9bef7c3dc5b68b49a00596e,hybrid_24,25,25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",169,0,157,True,169,157,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",296541,281208,305958,,,
calibration,calibration-101-25-reverse,reverse,101,cdb3351dca8100a99d9aec8a9b777eb14b7c4b5df9bef7c3dc5b68b49a00596e,hybrid_64,25,25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",300,0,300,True,300,300,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",966666,908041,1042125,,,
calibration,calibration-101-11-perturbed,perturbed,101,a287fd57468d519ca1438ada96421771ade81a6d213765c0282b4b3ff2cddfe0,hybrid_1,11,2,"[5, 6]",39,0,18,True,39,18,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",24125,24083,24375,,,
calibration,calibration-101-11-perturbed,perturbed,101,a287fd57468d519ca1438ada96421771ade81a6d213765c0282b4b3ff2cddfe0,hybrid_4,11,2,"[5, 6]",32,0,18,True,32,18,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",18875,18459,19000,,,
calibration,calibration-101-11-perturbed,perturbed,101,a287fd57468d519ca1438ada96421771ade81a6d213765c0282b4b3ff2cddfe0,hybrid_8,11,2,"[5, 6]",36,0,15,True,36,15,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",15334,15125,15375,,,
calibration,calibration-101-11-perturbed,perturbed,101,a287fd57468d519ca1438ada96421771ade81a6d213765c0282b4b3ff2cddfe0,hybrid_16,11,2,"[5, 6]",55,0,11,True,55,11,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",14125,14042,14209,,,
calibration,calibration-101-11-perturbed,perturbed,101,a287fd57468d519ca1438ada96421771ade81a6d213765c0282b4b3ff2cddfe0,hybrid_24,11,2,"[5, 6]",55,0,11,True,55,11,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",14334,14000,14750,,,
calibration,calibration-101-11-perturbed,perturbed,101,a287fd57468d519ca1438ada96421771ade81a6d213765c0282b4b3ff2cddfe0,hybrid_64,11,2,"[5, 6]",55,0,11,True,55,11,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",14292,13958,14375,,,
calibration,calibration-101-11-sorted,sorted,101,aa6c8fd1272cd65b0032ccdc28a0e6fc6c1ad6f8ac8d8757401ddeb97d1d30f5,hybrid_1,11,1,[11],39,0,17,True,39,17,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",25583,23375,25792,,,
calibration,calibration-101-11-sorted,sorted,101,aa6c8fd1272cd65b0032ccdc28a0e6fc6c1ad6f8ac8d8757401ddeb97d1d30f5,hybrid_4,11,1,[11],32,0,17,True,32,17,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",19542,19083,19750,,,
calibration,calibration-101-11-sorted,sorted,101,aa6c8fd1272cd65b0032ccdc28a0e6fc6c1ad6f8ac8d8757401ddeb97d1d30f5,hybrid_8,11,1,[11],36,0,14,True,36,14,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",16083,16000,16333,,,
calibration,calibration-101-11-sorted,sorted,101,aa6c8fd1272cd65b0032ccdc28a0e6fc6c1ad6f8ac8d8757401ddeb97d1d30f5,hybrid_16,11,1,[11],55,0,10,True,55,10,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",14375,14291,14541,,,
calibration,calibration-101-11-sorted,sorted,101,aa6c8fd1272cd65b0032ccdc28a0e6fc6c1ad6f8ac8d8757401ddeb97d1d30f5,hybrid_24,11,1,[11],55,0,10,True,55,10,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",14375,14291,14416,,,
calibration,calibration-101-11-sorted,sorted,101,aa6c8fd1272cd65b0032ccdc28a0e6fc6c1ad6f8ac8d8757401ddeb97d1d30f5,hybrid_64,11,1,[11],55,0,10,True,55,10,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",14292,13375,14500,,,
calibration,calibration-101-25-skewed_runs,skewed_runs,101,f6af38a23d25de6f96a92ac1f0bf403b246c427e07578f989dfea9d6a8b48f10,hybrid_1,25,3,"[1, 2, 22]",118,0,70,True,118,70,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",148500,137750,149708,,,
calibration,calibration-101-25-skewed_runs,skewed_runs,101,f6af38a23d25de6f96a92ac1f0bf403b246c427e07578f989dfea9d6a8b48f10,hybrid_4,25,3,"[1, 2, 22]",102,0,69,True,102,69,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",125208,113125,135000,,,
calibration,calibration-101-25-skewed_runs,skewed_runs,101,f6af38a23d25de6f96a92ac1f0bf403b246c427e07578f989dfea9d6a8b48f10,hybrid_8,25,3,"[1, 2, 22]",116,0,69,True,116,69,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",114083,113875,145292,,,
calibration,calibration-101-25-skewed_runs,skewed_runs,101,f6af38a23d25de6f96a92ac1f0bf403b246c427e07578f989dfea9d6a8b48f10,hybrid_16,25,3,"[1, 2, 22]",169,0,74,True,169,74,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",137208,136125,157875,,,
calibration,calibration-101-25-skewed_runs,skewed_runs,101,f6af38a23d25de6f96a92ac1f0bf403b246c427e07578f989dfea9d6a8b48f10,hybrid_24,25,3,"[1, 2, 22]",169,0,74,True,169,74,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",135500,135500,147125,,,
calibration,calibration-101-25-skewed_runs,skewed_runs,101,f6af38a23d25de6f96a92ac1f0bf403b246c427e07578f989dfea9d6a8b48f10,hybrid_64,25,3,"[1, 2, 22]",300,0,69,True,300,69,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",157250,151500,161167,,,
calibration,calibration-101-11-skewed_runs,skewed_runs,101,eefd5aebff4b631fcf614f867791ce1e0879c46a400cd5c8cc81bd70449d18a3,hybrid_1,11,3,"[2, 8, 1]",39,0,21,True,39,21,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",32209,29083,32375,,,
calibration,calibration-101-11-skewed_runs,skewed_runs,101,eefd5aebff4b631fcf614f867791ce1e0879c46a400cd5c8cc81bd70449d18a3,hybrid_4,11,3,"[2, 8, 1]",32,0,21,True,32,21,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",23875,23708,26667,,,
calibration,calibration-101-11-skewed_runs,skewed_runs,101,eefd5aebff4b631fcf614f867791ce1e0879c46a400cd5c8cc81bd70449d18a3,hybrid_8,11,3,"[2, 8, 1]",36,0,22,True,36,22,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",23458,23291,23541,,,
calibration,calibration-101-11-skewed_runs,skewed_runs,101,eefd5aebff4b631fcf614f867791ce1e0879c46a400cd5c8cc81bd70449d18a3,hybrid_16,11,3,"[2, 8, 1]",55,0,21,True,55,21,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",25084,24625,26250,,,
calibration,calibration-101-11-skewed_runs,skewed_runs,101,eefd5aebff4b631fcf614f867791ce1e0879c46a400cd5c8cc81bd70449d18a3,hybrid_24,11,3,"[2, 8, 1]",55,0,21,True,55,21,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",25458,24625,27709,,,
calibration,calibration-101-11-skewed_runs,skewed_runs,101,eefd5aebff4b631fcf614f867791ce1e0879c46a400cd5c8cc81bd70449d18a3,hybrid_64,11,3,"[2, 8, 1]",55,0,21,True,55,21,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",27542,24625,27750,,,
calibration,calibration-101-11-duplicates,duplicates,101,a3ea0cdbbf055990cb05d964065d98f543101921df630fce0e240098680fd76f,hybrid_1,11,5,"[2, 1, 2, 3, 3]",39,0,25,True,39,25,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",33666,33500,34834,,,
calibration,calibration-101-11-duplicates,duplicates,101,a3ea0cdbbf055990cb05d964065d98f543101921df630fce0e240098680fd76f,hybrid_4,11,5,"[2, 1, 2, 3, 3]",32,0,25,True,32,25,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",28167,28000,28458,,,
calibration,calibration-101-11-duplicates,duplicates,101,a3ea0cdbbf055990cb05d964065d98f543101921df630fce0e240098680fd76f,hybrid_8,11,5,"[2, 1, 2, 3, 3]",36,0,23,True,36,23,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",25541,25375,25667,,,
calibration,calibration-101-11-duplicates,duplicates,101,a3ea0cdbbf055990cb05d964065d98f543101921df630fce0e240098680fd76f,hybrid_16,11,5,"[2, 1, 2, 3, 3]",55,0,28,True,55,28,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",38125,34042,46709,,,
calibration,calibration-101-11-duplicates,duplicates,101,a3ea0cdbbf055990cb05d964065d98f543101921df630fce0e240098680fd76f,hybrid_24,11,5,"[2, 1, 2, 3, 3]",55,0,28,True,55,28,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",37125,34291,38375,,,
calibration,calibration-101-11-duplicates,duplicates,101,a3ea0cdbbf055990cb05d964065d98f543101921df630fce0e240098680fd76f,hybrid_64,11,5,"[2, 1, 2, 3, 3]",55,0,28,True,55,28,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",34292,33833,38167,,,
calibration,calibration-101-25-long_runs,long_runs,101,45fed734aed42e51f336e1bd8c0de9630c124c1c442168c6556b8fdb7f078f68,hybrid_1,25,4,"[7, 7, 7, 4]",118,0,80,True,118,80,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",161750,153375,164709,,,
calibration,calibration-101-25-long_runs,long_runs,101,45fed734aed42e51f336e1bd8c0de9630c124c1c442168c6556b8fdb7f078f68,hybrid_4,25,4,"[7, 7, 7, 4]",102,0,79,True,102,79,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",139875,128958,143083,,,
calibration,calibration-101-25-long_runs,long_runs,101,45fed734aed42e51f336e1bd8c0de9630c124c1c442168c6556b8fdb7f078f68,hybrid_8,25,4,"[7, 7, 7, 4]",116,0,85,True,116,85,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",151917,137458,155750,,,
calibration,calibration-101-25-long_runs,long_runs,101,45fed734aed42e51f336e1bd8c0de9630c124c1c442168c6556b8fdb7f078f68,hybrid_16,25,4,"[7, 7, 7, 4]",169,0,102,True,169,102,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",202750,197708,212916,,,
calibration,calibration-101-25-long_runs,long_runs,101,45fed734aed42e51f336e1bd8c0de9630c124c1c442168c6556b8fdb7f078f68,hybrid_24,25,4,"[7, 7, 7, 4]",169,0,102,True,169,102,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",202583,196833,221500,,,
calibration,calibration-101-25-long_runs,long_runs,101,45fed734aed42e51f336e1bd8c0de9630c124c1c442168c6556b8fdb7f078f68,hybrid_64,25,4,"[7, 7, 7, 4]",300,0,135,True,300,135,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",407833,391125,409542,,,
calibration,calibration-101-11-reverse,reverse,101,dba61ed6748666a4466b99b19b6d8eb6cf6d1f4252a53be689dcefdbc53bf9e1,hybrid_1,11,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",39,0,22,True,39,22,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",28291,27917,28709,,,
calibration,calibration-101-11-reverse,reverse,101,dba61ed6748666a4466b99b19b6d8eb6cf6d1f4252a53be689dcefdbc53bf9e1,hybrid_4,11,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",32,0,22,True,32,22,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",23166,23083,23208,,,
calibration,calibration-101-11-reverse,reverse,101,dba61ed6748666a4466b99b19b6d8eb6cf6d1f4252a53be689dcefdbc53bf9e1,hybrid_8,11,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",36,0,31,True,36,31,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",32125,32083,32292,,,
calibration,calibration-101-11-reverse,reverse,101,dba61ed6748666a4466b99b19b6d8eb6cf6d1f4252a53be689dcefdbc53bf9e1,hybrid_16,11,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",55,0,55,True,55,55,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",76083,76000,76166,,,
calibration,calibration-101-11-reverse,reverse,101,dba61ed6748666a4466b99b19b6d8eb6cf6d1f4252a53be689dcefdbc53bf9e1,hybrid_24,11,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",55,0,55,True,55,55,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",76000,75667,84917,,,
calibration,calibration-101-11-reverse,reverse,101,dba61ed6748666a4466b99b19b6d8eb6cf6d1f4252a53be689dcefdbc53bf9e1,hybrid_64,11,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",55,0,55,True,55,55,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",77041,75958,81541,,,
calibration,calibration-101-25-random,random,101,b26d8f2383af4344ad71d7b210b1271582e90a9ddd0dd938a74c332072b2fa55,hybrid_1,25,12,"[3, 2, 2, 2, 1, 3, 3, 3, 2, 2, 1, 1]",118,0,88,True,118,88,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",178292,164291,180084,,,
calibration,calibration-101-25-random,random,101,b26d8f2383af4344ad71d7b210b1271582e90a9ddd0dd938a74c332072b2fa55,hybrid_4,25,12,"[3, 2, 2, 2, 1, 3, 3, 3, 2, 2, 1, 1]",102,0,88,True,102,88,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",152958,151875,168375,,,
calibration,calibration-101-25-random,random,101,b26d8f2383af4344ad71d7b210b1271582e90a9ddd0dd938a74c332072b2fa55,hybrid_8,25,12,"[3, 2, 2, 2, 1, 3, 3, 3, 2, 2, 1, 1]",116,0,96,True,116,96,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",158958,157584,166250,,,
calibration,calibration-101-25-random,random,101,b26d8f2383af4344ad71d7b210b1271582e90a9ddd0dd938a74c332072b2fa55,hybrid_16,25,12,"[3, 2, 2, 2, 1, 3, 3, 3, 2, 2, 1, 1]",169,0,118,True,169,118,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",225708,217375,230625,,,
calibration,calibration-101-25-random,random,101,b26d8f2383af4344ad71d7b210b1271582e90a9ddd0dd938a74c332072b2fa55,hybrid_24,25,12,"[3, 2, 2, 2, 1, 3, 3, 3, 2, 2, 1, 1]",169,0,118,True,169,118,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",225625,200542,227125,,,
calibration,calibration-101-25-random,random,101,b26d8f2383af4344ad71d7b210b1271582e90a9ddd0dd938a74c332072b2fa55,hybrid_64,25,12,"[3, 2, 2, 2, 1, 3, 3, 3, 2, 2, 1, 1]",300,0,183,True,300,183,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 64)""",511417,479917,520583,,,
calibration,calibration-101-25-random_boundaries,random_boundaries,101,fdecd9fd91a959d9c7b9204f0dd2ad07a16d7962839c2af7dc5b3fe80899d82d,hybrid_1,25,5,"[1, 2, 10, 6, 6]",118,0,83,True,118,83,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 1)""",161083,160625,161083,,,
calibration,calibration-101-25-random_boundaries,random_boundaries,101,fdecd9fd91a959d9c7b9204f0dd2ad07a16d7962839c2af7dc5b3fe80899d82d,hybrid_4,25,5,"[1, 2, 10, 6, 6]",102,0,82,True,102,82,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",141458,138875,153041,,,
calibration,calibration-101-25-random_boundaries,random_boundaries,101,fdecd9fd91a959d9c7b9204f0dd2ad07a16d7962839c2af7dc5b3fe80899d82d,hybrid_8,25,5,"[1, 2, 10, 6, 6]",116,0,79,True,116,79,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",129917,125375,138000,,,
calibration,calibration-101-25-random_boundaries,random_boundaries,101,fdecd9fd91a959d9c7b9204f0dd2ad07a16d7962839c2af7dc5b3fe80899d82d,hybrid_16,25,5,"[1, 2, 10, 6, 6]",169,0,84,True,169,84,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 16)""",155875,149542,158292,,,
calibration,calibration-101-25-random_boundaries,random_boundaries,101,fdecd9fd91a959d9c7b9204f0dd2ad07a16d7962839c2af7dc5b3fe80899d82d,hybrid_24,25,5,"[1, 2, 10, 6, 6]",169,0,84,True,169,84,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 24)""",159667,158167,159708,,,
