case_id,family,length,strategy,median_ns
2646d63ee304aad4319c707a8a2736ff676fc02360f942bd2ff5644ffbda0538,skewed,263,merge,1272167
2646d63ee304aad4319c707a8a2736ff676fc02360f942bd2ff5644ffbda0538,skewed,263,insertion,8157000
2646d63ee304aad4319c707a8a2736ff676fc02360f942bd2ff5644ffbda0538,skewed,263,hybrid-1,1275417
2646d63ee304aad4319c707a8a2736ff676fc02360f942bd2ff5644ffbda0538,skewed,263,hybrid-8,944875
2646d63ee304aad4319c707a8a2736ff676fc02360f942bd2ff5644ffbda0538,skewed,263,hybrid-24,852041
2646d63ee304aad4319c707a8a2736ff676fc02360f942bd2ff5644ffbda0538,skewed,263,hybrid-64,862917
2646d63ee304aad4319c707a8a2736ff676fc02360f942bd2ff5644ffbda0538,skewed,263,best_fixed,850083
2646d63ee304aad4319c707a8a2736ff676fc02360f942bd2ff5644ffbda0538,skewed,263,manual_rule,927875
2646d63ee304aad4319c707a8a2736ff676fc02360f942bd2ff5644ffbda0538,skewed,263,decision_tree,940542
2646d63ee304aad4319c707a8a2736ff676fc02360f942bd2ff5644ffbda0538,skewed,263,tree_plan_only,850417
2646d63ee304aad4319c707a8a2736ff676fc02360f942bd2ff5644ffbda0538,skewed,263,oracle,852041
5e27b4ba72a3d9330e7ca3d6be58f2bbab02c580af042fd1214767740991285a,runs,71,merge,257875
5e27b4ba72a3d9330e7ca3d6be58f2bbab02c580af042fd1214767740991285a,runs,71,insertion,256375
5e27b4ba72a3d9330e7ca3d6be58f2bbab02c580af042fd1214767740991285a,runs,71,hybrid-1,245709
5e27b4ba72a3d9330e7ca3d6be58f2bbab02c580af042fd1214767740991285a,runs,71,hybrid-8,179792
5e27b4ba72a3d9330e7ca3d6be58f2bbab02c580af042fd1214767740991285a,runs,71,hybrid-24,146583
5e27b4ba72a3d9330e7ca3d6be58f2bbab02c580af042fd1214767740991285a,runs,71,hybrid-64,170208
5e27b4ba72a3d9330e7ca3d6be58f2bbab02c580af042fd1214767740991285a,runs,71,best_fixed,144458
5e27b4ba72a3d9330e7ca3d6be58f2bbab02c580af042fd1214767740991285a,runs,71,manual_rule,177291
5e27b4ba72a3d9330e7ca3d6be58f2bbab02c580af042fd1214767740991285a,runs,71,decision_tree,173166
5e27b4ba72a3d9330e7ca3d6be58f2bbab02c580af042fd1214767740991285a,runs,71,tree_plan_only,150042
5e27b4ba72a3d9330e7ca3d6be58f2bbab02c580af042fd1214767740991285a,runs,71,oracle,146583
151cbc477b5e66faa8768586a0bd8e24b6ca77547d93f984c172dbd71ad75ef5,reverse,135,merge,391708
151cbc477b5e66faa8768586a0bd8e24b6ca77547d93f984c172dbd71ad75ef5,reverse,135,insertion,3205250
151cbc477b5e66faa8768586a0bd8e24b6ca77547d93f984c172dbd71ad75ef5,reverse,135,hybrid-1,391292
151cbc477b5e66faa8768586a0bd8e24b6ca77547d93f984c172dbd71ad75ef5,reverse,135,hybrid-8,298750
151cbc477b5e66faa8768586a0bd8e24b6ca77547d93f984c172dbd71ad75ef5,reverse,135,hybrid-24,359750
151cbc477b5e66faa8768586a0bd8e24b6ca77547d93f984c172dbd71ad75ef5,reverse,135,hybrid-64,533750
151cbc477b5e66faa8768586a0bd8e24b6ca77547d93f984c172dbd71ad75ef5,reverse,135,best_fixed,343958
151cbc477b5e66faa8768586a0bd8e24b6ca77547d93f984c172dbd71ad75ef5,reverse,135,manual_rule,395375
